id,vehicle_id,route_id,stop_id,lat,lon,delay_seconds,delay_minutes,status,on_time,period,timestamp,date,hour,day_of_week,is_weekend
670,OC-1069,O2,BUS01,45.3852260434788,-75.69525257141234,149,2.5,on_time,1,PM Peak,2026-05-12T16:30:20.432067,2026-05-12,16,Tuesday,0
671,OC-1070,O2,AA530,45.42479549794389,-75.68031691657514,4,0.1,on_time,1,PM Peak,2026-05-12T16:55:05.432067,2026-05-12,16,Tuesday,0
672,OC-1071,97,AA570,45.42060018734038,-75.61797150998386,-44,-0.7,on_time,1,PM Peak,2026-05-12T17:15:31.432067,2026-05-12,17,Tuesday,0
673,OC-1072,O1,BUS01,45.3831826208101,-75.69749084880377,44,0.7,on_time,1,PM Peak,2026-05-12T16:52:30.432067,2026-05-12,16,Tuesday,0
674,OC-1073,40,AA590,45.43169610937284,-75.58772357898053,627,10.4,very_late,0,PM Peak,2026-05-12T17:16:28.432067,2026-05-12,17,Tuesday,0
675,OC-1074,40,BUS05,45.34014765486748,-75.91228044740005,-131,-2.2,early,1,PM Peak,2026-05-12T17:27:08.432067,2026-05-12,17,Tuesday,0
676,OC-1075,97,AA570,45.41970250893276,-75.6179553040125,58,1.0,on_time,1,PM Peak,2026-05-12T17:01:58.432067,2026-05-12,17,Tuesday,0
677,OC-1076,O2,AA520,45.42606180803966,-75.69246823657693,-72,-1.2,early,1,PM Peak,2026-05-12T17:15:12.432067,2026-05-12,17,Tuesday,0
678,OC-1077,38,AA490,45.412241677857175,-75.7137737484217,13,0.2,on_time,1,PM Peak,2026-05-12T17:26:06.432067,2026-05-12,17,Tuesday,0
679,OC-1078,7,AA010,45.348445095892245,-75.804926042644,0,0.0,on_time,1,PM Peak,2026-05-12T16:33:23.432067,2026-05-12,16,Tuesday,0
680,OC-1079,95,BUS01,45.384873383662,-75.69646408613043,162,2.7,on_time,1,PM Peak,2026-05-12T17:13:13.432067,2026-05-12,17,Tuesday,0
681,OC-1080,40,AA540,45.41402217927255,-75.66899614209353,314,5.2,very_late,0,PM Peak,2026-05-12T16:40:18.432067,2026-05-12,16,Tuesday,0
682,OC-1081,2,BUS01,45.38583186416912,-75.69592816899822,-9,-0.1,on_time,1,PM Peak,2026-05-12T16:45:10.432067,2026-05-12,16,Tuesday,0
683,OC-1082,1,BUS05,45.33953335642223,-75.91214142705002,-61,-1.0,early,1,PM Peak,2026-05-12T16:47:14.432067,2026-05-12,16,Tuesday,0
684,OC-1083,96,BUS05,45.342021000054224,-75.91222970629893,30,0.5,on_time,1,PM Peak,2026-05-12T17:10:52.432067,2026-05-12,17,Tuesday,0
685,OC-1084,O2,BUS04,45.281588832412936,-75.74302537823137,118,2.0,on_time,1,PM Peak,2026-05-12T16:59:21.432067,2026-05-12,16,Tuesday,0
686,OC-1085,95,BUS02,45.38055064574711,-75.66393674526282,23,0.4,on_time,1,PM Peak,2026-05-12T16:47:55.432067,2026-05-12,16,Tuesday,0
687,OC-1086,96,BUS03,45.35975949037306,-75.63914582054956,-13,-0.2,on_time,1,PM Peak,2026-05-12T17:13:01.432067,2026-05-12,17,Tuesday,0
688,OC-1087,12,AA550,45.413160608890074,-75.65544650375394,27,0.5,on_time,1,PM Peak,2026-05-12T16:53:09.432067,2026-05-12,16,Tuesday,0
689,OC-1088,12,AA590,45.43185581150843,-75.5883405284164,-15,-0.2,on_time,1,PM Peak,2026-05-12T17:17:36.432067,2026-05-12,17,Tuesday,0
690,OC-1089,38,BUS05,45.339827337558056,-75.91231942592891,3,0.1,on_time,1,PM Peak,2026-05-12T17:02:02.432067,2026-05-12,17,Tuesday,0
691,OC-1090,97,AA010,45.347907918930225,-75.80422903337026,174,2.9,on_time,1,PM Peak,2026-05-12T17:28:43.432067,2026-05-12,17,Tuesday,0
692,OC-1091,18,AA590,45.43399006267591,-75.58781547076106,34,0.6,on_time,1,PM Peak,2026-05-12T17:28:29.432067,2026-05-12,17,Tuesday,0
693,OC-1092,97,AA540,45.41574334390418,-75.67188390072022,-13,-0.2,on_time,1,PM Peak,2026-05-12T17:03:33.432067,2026-05-12,17,Tuesday,0
694,OC-1093,38,AA590,45.43286956059693,-75.58948948881087,-7,-0.1,on_time,1,PM Peak,2026-05-12T17:19:40.432067,2026-05-12,17,Tuesday,0
695,OC-1094,97,BUS05,45.341257567932104,-75.91389159181465,37,0.6,on_time,1,PM Peak,2026-05-12T16:32:04.432067,2026-05-12,16,Tuesday,0
696,OC-1095,O1,BUS01,45.38220113853396,-75.69648358454324,41,0.7,on_time,1,PM Peak,2026-05-12T16:39:29.432067,2026-05-12,16,Tuesday,0
697,OC-1096,12,BUS02,45.38151855994401,-75.66588697353745,18,0.3,on_time,1,PM Peak,2026-05-12T16:52:32.432067,2026-05-12,16,Tuesday,0
698,OC-1097,40,AA550,45.411077533148195,-75.6538423238083,-60,-1.0,on_time,1,PM Peak,2026-05-12T17:27:13.432067,2026-05-12,17,Tuesday,0
699,OC-1098,38,AA540,45.4178291424111,-75.67183896744984,-41,-0.7,on_time,1,PM Peak,2026-05-12T17:14:36.432067,2026-05-12,17,Tuesday,0
700,OC-1099,1,AA540,45.414609529383135,-75.6714951161005,-111,-1.9,early,1,PM Peak,2026-05-12T16:43:50.432067,2026-05-12,16,Tuesday,0
701,OC-1100,O1,AA500,45.42179785988498,-75.70493240760658,-1,0.0,on_time,1,PM Peak,2026-05-12T17:08:44.432067,2026-05-12,17,Tuesday,0
702,OC-1101,7,AA500,45.41943239499863,-75.707897286298,-41,-0.7,on_time,1,PM Peak,2026-05-12T17:23:19.432067,2026-05-12,17,Tuesday,0
703,OC-1102,18,BUS06,45.478765882394164,-75.50620668089162,25,0.4,on_time,1,PM Peak,2026-05-12T17:16:28.432067,2026-05-12,17,Tuesday,0
704,OC-1103,97,AA540,45.415206330741945,-75.66926296384334,619,10.3,very_late,0,PM Peak,2026-05-12T16:37:11.432067,2026-05-12,16,Tuesday,0
705,OC-1104,2,BUS06,45.47713098098124,-75.50435391463725,-128,-2.1,early,1,PM Peak,2026-05-12T17:23:39.432067,2026-05-12,17,Tuesday,0
706,OC-1105,2,BUS04,45.281398302508,-75.74271067632763,-30,-0.5,on_time,1,PM Peak,2026-05-12T17:14:26.432067,2026-05-12,17,Tuesday,0
707,OC-1106,2,BUS01,45.38531482924401,-75.69517076542517,327,5.5,very_late,0,PM Peak,2026-05-12T16:54:57.432067,2026-05-12,16,Tuesday,0
708,OC-1107,40,AA520,45.425080329585555,-75.69176720312477,131,2.2,on_time,1,PM Peak,2026-05-12T17:20:19.432067,2026-05-12,17,Tuesday,0
709,OC-1108,96,BUS03,45.36092410485722,-75.64092641784781,52,0.9,on_time,1,PM Peak,2026-05-12T17:01:58.432067,2026-05-12,17,Tuesday,0
710,OC-1109,12,AA490,45.41400190512731,-75.71472060142129,45,0.8,on_time,1,PM Peak,2026-05-12T16:49:16.432067,2026-05-12,16,Tuesday,0
711,OC-1110,O1,AA590,45.43440381134525,-75.58927264057137,-119,-2.0,early,1,PM Peak,2026-05-12T16:53:11.432067,2026-05-12,16,Tuesday,0
712,OC-1111,12,AA580,45.42711863395215,-75.60361537996825,-9,-0.1,on_time,1,PM Peak,2026-05-12T17:24:41.432067,2026-05-12,17,Tuesday,0
713,OC-1112,18,BUS05,45.33976422569411,-75.91303457579852,150,2.5,on_time,1,PM Peak,2026-05-12T16:30:55.432067,2026-05-12,16,Tuesday,0
714,OC-1113,40,BUS03,45.35990437244313,-75.63915263037411,14,0.2,on_time,1,PM Peak,2026-05-12T17:08:08.432067,2026-05-12,17,Tuesday,0
715,OC-1114,95,AA010,45.34761760451471,-75.8070267793445,-16,-0.3,on_time,1,PM Peak,2026-05-12T16:36:35.432067,2026-05-12,16,Tuesday,0
716,OC-1115,O1,BUS06,45.47712368772458,-75.50529798474918,65,1.1,on_time,1,PM Peak,2026-05-12T16:55:25.432067,2026-05-12,16,Tuesday,0
717,OC-1116,O2,BUS05,45.340814981051416,-75.9127735080346,14,0.2,on_time,1,PM Peak,2026-05-12T16:52:48.432067,2026-05-12,16,Tuesday,0
718,OC-1117,12,AA500,45.41947821896502,-75.70585654413847,-10,-0.2,on_time,1,PM Peak,2026-05-12T17:19:28.432067,2026-05-12,17,Tuesday,0
719,OC-1118,O2,AA520,45.42593679434885,-75.69210165999563,17,0.3,on_time,1,PM Peak,2026-05-12T16:43:18.432067,2026-05-12,16,Tuesday,0
720,OC-1119,96,AA560,45.41190993265393,-75.64128223382527,-12,-0.2,on_time,1,PM Peak,2026-05-12T16:37:05.432067,2026-05-12,16,Tuesday,0
721,OC-1120,1,BUS05,45.34289717972441,-75.91178656413281,-28,-0.5,on_time,1,PM Peak,2026-05-12T16:38:52.432067,2026-05-12,16,Tuesday,0
722,OC-1121,O2,AA510,45.42749087894,-75.6987037431215,36,0.6,on_time,1,PM Peak,2026-05-12T17:13:46.432067,2026-05-12,17,Tuesday,0
723,OC-1122,95,BUS03,45.36186199057255,-75.64099008643802,-19,-0.3,on_time,1,PM Peak,2026-05-12T17:00:18.432067,2026-05-12,17,Tuesday,0
724,OC-1123,95,AA500,45.42096698624116,-75.70569191537412,-65,-1.1,early,1,PM Peak,2026-05-12T17:26:21.432067,2026-05-12,17,Tuesday,0
725,OC-1124,O1,AA170,45.39925135838834,-75.73778465795263,-9,-0.1,on_time,1,PM Peak,2026-05-12T16:40:35.432067,2026-05-12,16,Tuesday,0
726,OC-1125,12,AA500,45.42138450738164,-75.70552632659002,38,0.6,on_time,1,PM Peak,2026-05-12T17:08:19.432067,2026-05-12,17,Tuesday,0
727,OC-1126,96,AA590,45.434440666663306,-75.58603987495813,49,0.8,on_time,1,PM Peak,2026-05-12T17:00:59.432067,2026-05-12,17,Tuesday,0
728,OC-1127,18,BUS06,45.47884043510973,-75.5066030657009,-111,-1.9,early,1,PM Peak,2026-05-12T17:12:37.432067,2026-05-12,17,Tuesday,0
729,OC-1128,12,AA530,45.42162822837353,-75.6833047458067,275,4.6,late,0,PM Peak,2026-05-12T16:48:17.432067,2026-05-12,16,Tuesday,0
730,OC-1129,2,AA520,45.42675748454314,-75.69312035008397,28,0.5,on_time,1,PM Peak,2026-05-12T16:30:24.432067,2026-05-12,16,Tuesday,0
731,OC-1130,1,AA540,45.41681195023237,-75.67018387469437,588,9.8,very_late,0,PM Peak,2026-05-12T16:49:54.432067,2026-05-12,16,Tuesday,0
732,OC-1131,O1,AA540,45.41664473217141,-75.66826532616622,307,5.1,very_late,0,PM Peak,2026-05-12T16:48:17.432067,2026-05-12,16,Tuesday,0
733,OC-1132,40,AA500,45.4195959576043,-75.70693747011344,11,0.2,on_time,1,PM Peak,2026-05-12T17:07:24.432067,2026-05-12,17,Tuesday,0
734,OC-1133,7,AA490,45.41223044725045,-75.71400416911173,-10,-0.2,on_time,1,PM Peak,2026-05-12T16:34:18.432067,2026-05-12,16,Tuesday,0
735,OC-1134,97,AA560,45.41375471196484,-75.6392010652601,-61,-1.0,early,1,PM Peak,2026-05-12T17:00:12.432067,2026-05-12,17,Tuesday,0
736,OC-1135,18,BUS04,45.2783217674076,-75.74584055686327,58,1.0,on_time,1,PM Peak,2026-05-12T17:07:05.432067,2026-05-12,17,Tuesday,0
737,OC-1136,40,AA570,45.41736530754652,-75.61615235559123,-29,-0.5,on_time,1,PM Peak,2026-05-12T17:11:26.432067,2026-05-12,17,Tuesday,0
738,OC-1137,97,BUS06,45.476078044103865,-75.50683907330742,322,5.4,very_late,0,PM Peak,2026-05-12T16:31:38.432067,2026-05-12,16,Tuesday,0
739,OC-1138,7,BUS03,45.361664291151705,-75.6412740434111,298,5.0,late,0,PM Peak,2026-05-12T17:05:39.432067,2026-05-12,17,Tuesday,0
740,OC-1139,97,BUS01,45.38388004157984,-75.69636660762627,35,0.6,on_time,1,PM Peak,2026-05-12T17:13:34.432067,2026-05-12,17,Tuesday,0
741,OC-1140,38,AA500,45.42064658035915,-75.70601812391615,-39,-0.7,on_time,1,PM Peak,2026-05-12T17:28:47.432067,2026-05-12,17,Tuesday,0
742,OC-1141,O1,AA590,45.4328193036344,-75.58874193137132,92,1.5,on_time,1,PM Peak,2026-05-12T17:25:46.432067,2026-05-12,17,Tuesday,0
743,OC-1142,38,AA500,45.42105838500932,-75.70404752314087,55,0.9,on_time,1,PM Peak,2026-05-12T17:22:58.432067,2026-05-12,17,Tuesday,0
744,OC-1143,O1,BUS05,45.33975033016558,-75.9125528825634,3,0.1,on_time,1,PM Peak,2026-05-12T17:01:46.432067,2026-05-12,17,Tuesday,0
745,OC-1144,95,BUS02,45.379068224953095,-75.66647594708421,-137,-2.3,early,1,PM Peak,2026-05-12T17:22:06.432067,2026-05-12,17,Tuesday,0
746,OC-1145,18,BUS02,45.37811547776977,-75.66447991089198,37,0.6,on_time,1,PM Peak,2026-05-12T17:17:54.432067,2026-05-12,17,Tuesday,0
747,OC-1146,12,AA520,45.42620900563622,-75.69462716319487,90,1.5,on_time,1,PM Peak,2026-05-12T16:51:26.432067,2026-05-12,16,Tuesday,0
748,OC-1147,2,BUS02,45.37861588449771,-75.66326938776027,323,5.4,very_late,0,PM Peak,2026-05-12T16:38:15.432067,2026-05-12,16,Tuesday,0
749,OC-1148,18,BUS04,45.281338895782305,-75.74207902146959,-4,-0.1,on_time,1,PM Peak,2026-05-12T17:18:23.432067,2026-05-12,17,Tuesday,0
750,OC-1149,12,BUS02,45.378762441483794,-75.6646024896053,-36,-0.6,on_time,1,PM Peak,2026-05-12T17:07:51.432067,2026-05-12,17,Tuesday,0
751,OC-1150,O2,AA510,45.42709070053071,-75.6975823504801,-73,-1.2,early,1,PM Peak,2026-05-12T17:29:13.432067,2026-05-12,17,Tuesday,0
752,OC-1151,38,BUS04,45.280904203930454,-75.74265009630957,-132,-2.2,early,1,PM Peak,2026-05-12T16:48:28.432067,2026-05-12,16,Tuesday,0
753,OC-1152,97,BUS03,45.36015432231081,-75.64061950423323,-32,-0.5,on_time,1,PM Peak,2026-05-12T17:29:18.432067,2026-05-12,17,Tuesday,0
754,OC-1153,96,BUS05,45.34028710940092,-75.91324539050518,89,1.5,on_time,1,PM Peak,2026-05-12T16:55:59.432067,2026-05-12,16,Tuesday,0
755,OC-1154,O2,AA540,45.41742405190394,-75.6703568996178,14,0.2,on_time,1,PM Peak,2026-05-12T17:09:16.432067,2026-05-12,17,Tuesday,0
756,OC-1155,38,BUS03,45.361953656007756,-75.6388304253572,24,0.4,on_time,1,PM Peak,2026-05-12T17:18:22.432067,2026-05-12,17,Tuesday,0
757,OC-1156,O1,AA510,45.426009164600536,-75.69863927828276,-142,-2.4,early,1,PM Peak,2026-05-12T17:04:02.432067,2026-05-12,17,Tuesday,0
758,OC-1157,2,BUS02,45.3798277122979,-75.66411022468972,148,2.5,on_time,1,PM Peak,2026-05-12T16:37:02.432067,2026-05-12,16,Tuesday,0
759,OC-1158,40,AA510,45.4278768145223,-75.6996457550638,80,1.3,on_time,1,PM Peak,2026-05-12T16:35:20.432067,2026-05-12,16,Tuesday,0
760,OC-1159,O2,AA590,45.43231426235593,-75.58730257001938,-36,-0.6,on_time,1,PM Peak,2026-05-12T17:14:35.432067,2026-05-12,17,Tuesday,0
761,OC-1160,96,AA590,45.434549754731634,-75.58804821005843,315,5.2,very_late,0,PM Peak,2026-05-12T16:51:51.432067,2026-05-12,16,Tuesday,0
762,OC-1161,96,AA170,45.39952464406742,-75.73531628360487,-75,-1.2,early,1,PM Peak,2026-05-12T17:12:23.432067,2026-05-12,17,Tuesday,0
763,OC-1162,12,AA490,45.41353499131512,-75.71350968306957,-42,-0.7,on_time,1,PM Peak,2026-05-12T16:59:51.432067,2026-05-12,16,Tuesday,0
764,OC-1163,95,AA520,45.42411578899759,-75.69370250133288,27,0.5,on_time,1,PM Peak,2026-05-12T17:17:36.432067,2026-05-12,17,Tuesday,0
765,OC-1164,1,AA560,45.411582279182795,-75.6398753347274,-3,-0.1,on_time,1,PM Peak,2026-05-12T16:54:42.432067,2026-05-12,16,Tuesday,0
766,OC-1165,97,AA520,45.42643796714756,-75.69346982280553,-55,-0.9,on_time,1,PM Peak,2026-05-12T16:41:50.432067,2026-05-12,16,Tuesday,0
767,OC-1166,O1,AA540,45.414928753777176,-75.66944838147599,159,2.6,on_time,1,PM Peak,2026-05-12T17:04:12.432067,2026-05-12,17,Tuesday,0
768,OC-1167,95,AA550,45.4142185323079,-75.6523951623056,-93,-1.6,early,1,PM Peak,2026-05-12T17:15:45.432067,2026-05-12,17,Tuesday,0
769,OC-1168,O1,BUS05,45.34278094253974,-75.91004939321913,-62,-1.0,early,1,PM Peak,2026-05-12T16:41:01.432067,2026-05-12,16,Tuesday,0
770,OC-1169,18,BUS01,45.38538121570057,-75.69720313200357,-1,0.0,on_time,1,PM Peak,2026-05-12T17:17:21.432067,2026-05-12,17,Tuesday,0
771,OC-1170,40,BUS03,45.360287690769404,-75.63970075227928,-6,-0.1,on_time,1,PM Peak,2026-05-12T16:37:30.432067,2026-05-12,16,Tuesday,0
772,OC-1171,O2,AA560,45.41209792152071,-75.63973628393218,295,4.9,late,0,PM Peak,2026-05-12T16:31:43.432067,2026-05-12,16,Tuesday,0
773,OC-1172,O1,AA170,45.400331355598695,-75.73538826032619,601,10.0,very_late,0,PM Peak,2026-05-12T17:11:37.432067,2026-05-12,17,Tuesday,0
774,OC-1173,12,AA580,45.42848356465252,-75.6032889421655,282,4.7,late,0,PM Peak,2026-05-12T16:45:11.432067,2026-05-12,16,Tuesday,0
775,OC-1174,O2,AA510,45.42650983243127,-75.70084230970416,-33,-0.6,on_time,1,PM Peak,2026-05-12T17:13:07.432067,2026-05-12,17,Tuesday,0
776,OC-1175,95,AA170,45.397525647225685,-75.73536148875071,16,0.3,on_time,1,PM Peak,2026-05-12T17:09:47.432067,2026-05-12,17,Tuesday,0
777,OC-1176,38,BUS01,45.38514605124412,-75.69449415761318,-22,-0.4,on_time,1,PM Peak,2026-05-12T16:42:13.432067,2026-05-12,16,Tuesday,0
778,OC-1177,38,BUS04,45.27865817768148,-75.74234380418585,23,0.4,on_time,1,PM Peak,2026-05-12T17:04:29.432067,2026-05-12,17,Tuesday,0
779,OC-1178,95,AA560,45.4114606788298,-75.63814842682852,21,0.3,on_time,1,PM Peak,2026-05-12T17:21:11.432067,2026-05-12,17,Tuesday,0
780,OC-1179,7,AA540,45.4166976249212,-75.67041035401918,316,5.3,very_late,0,PM Peak,2026-05-12T17:28:57.432067,2026-05-12,17,Tuesday,0
781,OC-1180,96,AA580,45.42705783431341,-75.60550564505294,0,0.0,on_time,1,PM Peak,2026-05-12T16:36:23.432067,2026-05-12,16,Tuesday,0
782,OC-1181,38,AA550,45.4135541970712,-75.65451410543595,52,0.9,on_time,1,PM Peak,2026-05-12T17:10:08.432067,2026-05-12,17,Tuesday,0
783,OC-1182,O1,AA540,45.41753693938086,-75.669754370471,-111,-1.9,early,1,PM Peak,2026-05-12T17:02:25.432067,2026-05-12,17,Tuesday,0
784,OC-1183,97,AA540,45.417295421405555,-75.66836244944629,-50,-0.8,on_time,1,PM Peak,2026-05-12T17:14:26.432067,2026-05-12,17,Tuesday,0
785,OC-1184,18,BUS01,45.38578504613153,-75.69678254166257,-58,-1.0,on_time,1,PM Peak,2026-05-12T16:38:11.432067,2026-05-12,16,Tuesday,0
786,OC-1185,95,AA500,45.42115018642353,-75.70644541667541,26,0.4,on_time,1,PM Peak,2026-05-12T16:36:52.432067,2026-05-12,16,Tuesday,0
787,OC-1186,38,BUS05,45.34190639660223,-75.91045834486441,197,3.3,late,0,PM Peak,2026-05-12T16:58:50.432067,2026-05-12,16,Tuesday,0
788,OC-1187,O1,AA500,45.42063246354279,-75.70419391389848,69,1.1,on_time,1,PM Peak,2026-05-12T17:27:08.432067,2026-05-12,17,Tuesday,0
789,OC-1188,1,AA580,45.429802220679406,-75.60257819922677,58,1.0,on_time,1,PM Peak,2026-05-12T16:45:03.432067,2026-05-12,16,Tuesday,0
790,OC-1189,2,AA580,45.42624220035666,-75.60489647423655,292,4.9,late,0,PM Peak,2026-05-12T17:07:24.432067,2026-05-12,17,Tuesday,0
791,OC-1190,2,BUS02,45.38056681786894,-75.66461141616193,283,4.7,late,0,PM Peak,2026-05-12T16:36:29.432067,2026-05-12,16,Tuesday,0
792,OC-1191,1,AA170,45.400955283615765,-75.7358520876001,-15,-0.2,on_time,1,PM Peak,2026-05-12T17:23:56.432067,2026-05-12,17,Tuesday,0
793,OC-1192,12,AA490,45.413345532334326,-75.71374778807552,103,1.7,on_time,1,PM Peak,2026-05-12T17:26:52.432067,2026-05-12,17,Tuesday,0
794,OC-1193,12,AA570,45.420602124142526,-75.61998865779408,-10,-0.2,on_time,1,PM Peak,2026-05-12T17:23:05.432067,2026-05-12,17,Tuesday,0
795,OC-1194,7,AA510,45.42469798848361,-75.69835576942961,21,0.3,on_time,1,PM Peak,2026-05-12T17:07:06.432067,2026-05-12,17,Tuesday,0
796,OC-1195,1,AA510,45.42715372613782,-75.6986445883118,20,0.3,on_time,1,PM Peak,2026-05-12T16:31:14.432067,2026-05-12,16,Tuesday,0
797,OC-1196,1,AA520,45.426966872227815,-75.6928956578936,-142,-2.4,early,1,PM Peak,2026-05-12T16:48:20.432067,2026-05-12,16,Tuesday,0
798,OC-1197,O2,AA490,45.41244815589527,-75.71462533592853,79,1.3,on_time,1,PM Peak,2026-05-12T17:02:44.432067,2026-05-12,17,Tuesday,0
799,OC-1198,95,BUS04,45.28090897198866,-75.74236499324837,152,2.5,on_time,1,PM Peak,2026-05-12T16:45:21.432067,2026-05-12,16,Tuesday,0
800,OC-1199,O1,BUS04,45.28185610473249,-75.74575669837002,71,1.2,on_time,1,PM Peak,2026-05-12T16:50:49.432067,2026-05-12,16,Tuesday,0
801,OC-1200,95,AA590,45.43296107541658,-75.58636119668353,276,4.6,late,0,PM Peak,2026-05-12T16:59:20.432067,2026-05-12,16,Tuesday,0
802,OC-1201,2,AA490,45.41126272893328,-75.71589993600178,159,2.6,on_time,1,PM Peak,2026-05-12T16:52:13.432067,2026-05-12,16,Tuesday,0
803,OC-1202,O1,BUS06,45.47652361759527,-75.5046104325792,590,9.8,very_late,0,PM Peak,2026-05-12T17:07:40.432067,2026-05-12,17,Tuesday,0
804,OC-1203,18,BUS02,45.37839671384672,-75.66419288232582,177,3.0,on_time,1,PM Peak,2026-05-12T17:04:44.432067,2026-05-12,17,Tuesday,0
805,OC-1204,O1,BUS05,45.34080621966386,-75.91308602570255,-3,-0.1,on_time,1,PM Peak,2026-05-12T17:19:26.432067,2026-05-12,17,Tuesday,0
806,OC-1205,38,BUS02,45.37838034335711,-75.66529294397496,46,0.8,on_time,1,PM Peak,2026-05-12T16:57:27.432067,2026-05-12,16,Tuesday,0
807,OC-1206,O1,AA550,45.41469194014294,-75.65573146676745,-17,-0.3,on_time,1,PM Peak,2026-05-12T16:55:47.432067,2026-05-12,16,Tuesday,0
808,OC-1207,2,AA490,45.41395518399395,-75.71375292285889,-43,-0.7,on_time,1,PM Peak,2026-05-12T16:59:42.432067,2026-05-12,16,Tuesday,0
809,OC-1208,96,AA170,45.398318583925665,-75.73851107485858,125,2.1,on_time,1,PM Peak,2026-05-12T17:10:16.432067,2026-05-12,17,Tuesday,0
810,OC-1209,38,BUS01,45.38587359450125,-75.6955983596351,573,9.6,very_late,0,PM Peak,2026-05-12T17:29:29.432067,2026-05-12,17,Tuesday,0
811,OC-1210,38,AA500,45.419618920703435,-75.70607124241519,103,1.7,on_time,1,PM Peak,2026-05-12T17:09:41.432067,2026-05-12,17,Tuesday,0
812,OC-1211,2,AA580,45.42645954125412,-75.60488572715002,113,1.9,on_time,1,PM Peak,2026-05-12T17:27:56.432067,2026-05-12,17,Tuesday,0
813,OC-1212,12,BUS01,45.38527370743817,-75.69554570687785,139,2.3,on_time,1,PM Peak,2026-05-12T17:27:55.432067,2026-05-12,17,Tuesday,0
814,OC-1213,O1,BUS05,45.341631324911994,-75.91122611524858,209,3.5,late,0,PM Peak,2026-05-12T16:32:01.432067,2026-05-12,16,Tuesday,0
815,OC-1214,1,AA520,45.42523593875532,-75.69364070137289,618,10.3,very_late,0,PM Peak,2026-05-12T16:48:53.432067,2026-05-12,16,Tuesday,0
816,OC-1215,1,AA520,45.426629378539346,-75.694721658315,-24,-0.4,on_time,1,PM Peak,2026-05-12T17:29:36.432067,2026-05-12,17,Tuesday,0
817,OC-1216,O2,AA010,45.346860531520136,-75.80632067002495,603,10.1,very_late,0,PM Peak,2026-05-12T16:36:29.432067,2026-05-12,16,Tuesday,0
818,OC-1217,38,AA520,45.42529753156832,-75.69123437030412,16,0.3,on_time,1,PM Peak,2026-05-12T16:55:29.432067,2026-05-12,16,Tuesday,0
819,OC-1218,97,AA490,45.414017743516496,-75.71680095003028,-50,-0.8,on_time,1,PM Peak,2026-05-12T16:33:49.432067,2026-05-12,16,Tuesday,0
820,OC-1219,2,AA550,45.41294264681956,-75.6542318232532,297,5.0,late,0,PM Peak,2026-05-12T17:00:28.432067,2026-05-12,17,Tuesday,0
821,OC-1220,18,AA530,45.42238069142193,-75.6835564409112,97,1.6,on_time,1,PM Peak,2026-05-12T17:21:46.432067,2026-05-12,17,Tuesday,0
822,OC-1221,O1,BUS06,45.4762336775674,-75.50611792625799,132,2.2,on_time,1,PM Peak,2026-05-12T17:03:27.432067,2026-05-12,17,Tuesday,0
823,OC-1222,97,AA170,45.40078129634891,-75.73593060189076,-11,-0.2,on_time,1,PM Peak,2026-05-12T16:30:45.432067,2026-05-12,16,Tuesday,0
824,OC-1223,18,AA560,45.41298954131445,-75.64027737995458,-90,-1.5,early,1,PM Peak,2026-05-12T16:52:37.432067,2026-05-12,16,Tuesday,0
825,OC-1224,7,AA590,45.43300104938623,-75.58666658319031,584,9.7,very_late,0,PM Peak,2026-05-12T17:06:35.432067,2026-05-12,17,Tuesday,0
826,OC-1225,38,AA490,45.41274487838204,-75.71516098299858,572,9.5,very_late,0,PM Peak,2026-05-12T16:57:20.432067,2026-05-12,16,Tuesday,0
827,OC-1226,2,AA570,45.41861769153802,-75.61743943332381,36,0.6,on_time,1,PM Peak,2026-05-12T17:09:32.432067,2026-05-12,17,Tuesday,0
828,OC-1227,18,AA500,45.41968749272231,-75.7042095427627,-130,-2.2,early,1,PM Peak,2026-05-12T16:57:53.432067,2026-05-12,16,Tuesday,0
829,OC-1228,95,AA580,45.42642345253358,-75.60425729389223,54,0.9,on_time,1,PM Peak,2026-05-12T16:36:14.432067,2026-05-12,16,Tuesday,0
830,OC-1229,40,BUS04,45.27924109824735,-75.7446419468754,55,0.9,on_time,1,PM Peak,2026-05-12T16:35:36.432067,2026-05-12,16,Tuesday,0
831,OC-1230,38,AA520,45.424456106559354,-75.6929601917507,130,2.2,on_time,1,PM Peak,2026-05-12T16:35:26.432067,2026-05-12,16,Tuesday,0
832,OC-1231,38,AA580,45.42659075934399,-75.60558878188888,322,5.4,very_late,0,PM Peak,2026-05-12T17:19:53.432067,2026-05-12,17,Tuesday,0
833,OC-1232,18,AA530,45.42404086118219,-75.68137796395793,159,2.6,on_time,1,PM Peak,2026-05-12T16:42:04.432067,2026-05-12,16,Tuesday,0
834,OC-1233,7,BUS03,45.36031787235883,-75.63927546608674,198,3.3,late,0,PM Peak,2026-05-12T17:01:54.432067,2026-05-12,17,Tuesday,0
835,OC-1234,97,AA570,45.41760382960557,-75.61972685496602,290,4.8,late,0,PM Peak,2026-05-12T17:29:13.432067,2026-05-12,17,Tuesday,0
836,OC-1235,95,AA560,45.41122468848085,-75.63997065245884,7,0.1,on_time,1,PM Peak,2026-05-12T17:24:35.432067,2026-05-12,17,Tuesday,0
837,OC-1236,18,BUS02,45.37947495039796,-75.6658516918696,-147,-2.5,early,1,PM Peak,2026-05-12T17:01:05.432067,2026-05-12,17,Tuesday,0
